customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,segment
3779,367,27,51355.74,4,2,1,7,At Risk
3780,364,35,104197.95,5,4,5,14,Champion
3781,394,27,59263.68,2,2,1,5,Hibernating
3782,415,34,79335.08,2,4,3,9,Loyal
3783,373,30,79324.1,4,3,3,10,Loyal
3784,359,29,76658.61,5,2,3,10,Loyal
3785,447,22,51296.57,1,1,1,3,Hibernating
3786,377,28,96729.03,3,2,5,10,Loyal
3787,371,35,78777.68,4,4,3,11,Loyal
3788,394,31,80427.99,2,3,3,8,At Risk
3789,376,29,71113.26,3,2,2,7,At Risk
3790,362,28,79715.56,5,2,3,10,Loyal
3791,365,24,69904.14,5,1,2,8,At Risk
3792,415,33,76811.17,2,4,3,9,Loyal
3793,446,34,71106.34,1,4,2,7,At Risk
3794,437,26,82065.49,1,2,4,7,At Risk
3795,442,33,67972.7,1,4,2,7,At Risk
3796,375,37,98838.45,4,5,5,14,Champion
3797,388,33,78166.49,3,4,3,10,Loyal
3798,397,36,98104.1,2,5,5,12,Loyal
3799,373,29,85164.1,4,2,4,10,Loyal
3800,405,32,95737.24,2,4,5,11,Loyal
3801,369,33,75022.31,4,4,3,11,Loyal
3802,402,29,82688.73,2,2,4,8,At Risk
3803,403,34,90717.88,2,4,4,10,Loyal
3804,431,36,89018.57,1,5,4,10,Loyal
3805,409,31,94961.73,2,3,5,10,Loyal
3806,365,33,101188.2,5,4,5,14,Champion
3807,389,36,87322.98,3,5,4,12,Loyal
3808,363,34,88113.81,5,4,4,13,Champion
3809,382,33,86536.28,3,4,4,11,Loyal
3810,402,27,76108.75,2,2,3,7,At Risk
3811,364,27,59046.8,5,2,1,8,At Risk
3812,384,35,107430.28,3,4,5,12,Loyal
3813,364,34,107312.06,5,4,5,14,Champion
3814,361,21,66714.58,5,1,2,8,At Risk
3815,377,28,71273.78,3,2,2,7,At Risk
3816,362,45,122421.5,5,5,5,15,Champion
3817,364,28,71888.44,5,2,3,10,Loyal
3818,419,24,57336.01,1,1,1,3,Hibernating
3819,445,30,72846.29,1,3,3,7,At Risk
3820,388,29,60370.58,3,2,1,6,At Risk
3821,395,33,92143.35,2,4,4,10,Loyal
3822,423,33,89638.71,1,4,4,9,Loyal
3823,398,32,76608.4,2,4,3,9,Loyal
3824,434,22,51990.76,1,1,1,3,Hibernating
3825,363,23,54101.64,5,1,1,7,At Risk
3826,419,28,72717.47,1,2,3,6,At Risk
3827,377,21,60628.85,3,1,1,5,Hibernating
3828,366,31,68311.97,4,3,2,9,Loyal
3829,370,33,76153.19,4,4,3,11,Loyal
3830,388,32,84766.42,3,4,4,11,Loyal
3831,361,28,76142.76,5,2,3,10,Loyal
3832,413,24,69955.28,2,1,2,5,Hibernating
3833,374,29,64103.28,4,2,2,8,At Risk
3834,365,32,88268.47,5,4,4,13,Champion
3835,359,30,68755.06,5,3,2,10,Loyal
3836,411,24,58937.74,2,1,1,4,Hibernating
3837,484,30,55803.86,1,3,1,5,Hibernating
3838,369,23,63162.61,4,1,2,7,At Risk
3839,396,26,70294.47,2,2,2,6,At Risk
3840,363,34,104529.96,5,4,5,14,Champion
3841,373,27,72775.79,4,2,3,9,Loyal
3842,390,31,83393.24,3,3,4,10,Loyal
3843,365,23,63573.01,5,1,2,8,At Risk
3844,387,19,41114.08,3,1,1,5,Hibernating
3845,374,27,52234.43,4,2,1,7,At Risk
3846,361,28,77483.49,5,2,3,10,Loyal
3847,369,41,94923.46,4,5,5,14,Champion
3848,368,21,61327.41,4,1,2,7,At Risk
3849,388,23,58191.47,3,1,1,5,Hibernating
3850,366,28,90796.58,4,2,4,10,Loyal
3851,433,28,66027.28,1,2,2,5,Hibernating
3852,404,28,72662.09,2,2,3,7,At Risk
3853,386,29,89723.54,3,2,4,9,Loyal
3854,362,31,75448.59,5,3,3,11,Loyal
3855,368,28,74967.07,4,2,3,9,Loyal
3856,394,34,89307.86,2,4,4,10,Loyal
3857,432,36,87267.07,1,5,4,10,Loyal
3858,384,34,77519.31,3,4,3,10,Loyal
3859,441,22,59462.11,1,1,1,3,Hibernating
3860,376,29,72216.37,3,2,3,8,At Risk
3861,370,37,82434.72,4,5,4,13,Champion
3862,390,28,68293.0,3,2,2,7,At Risk
3863,448,21,51931.56,1,1,1,3,Hibernating
3864,532,36,107269.84,1,5,5,11,Loyal
3865,369,27,41634.32,4,2,1,7,At Risk
3866,363,31,85029.33,5,3,4,12,Loyal
3867,364,28,66616.5,5,2,2,9,Loyal
3868,407,24,62008.46,2,1,2,5,Hibernating
3869,377,26,74503.78,3,2,3,8,At Risk
3870,419,36,90161.74,1,5,4,10,Loyal
3871,375,31,81405.03,4,3,4,11,Loyal
3872,411,27,74959.76,2,2,3,7,At Risk
3873,446,34,88594.59,1,4,4,9,Loyal
3874,401,21,42774.9,2,1,1,4,Hibernating
3875,361,27,63675.21,5,2,2,9,Loyal
3876,381,31,79765.59,3,3,3,9,Loyal
3877,363,35,97373.7,5,4,5,14,Champion
3878,378,28,98990.84,3,2,5,10,Loyal
3879,368,39,116581.8,4,5,5,14,Champion
3880,377,35,92492.17,3,4,4,11,Loyal
3881,387,38,99787.21,3,5,5,13,Champion
3882,359,23,45668.91,5,1,1,7,At Risk
3883,365,24,47726.8,5,1,1,7,At Risk
3884,364,40,109021.32,5,5,5,15,Champion
3885,380,36,114982.81,3,5,5,13,Champion
3886,397,27,94704.79,2,2,5,9,Loyal
3887,373,28,62230.49,4,2,2,8,At Risk
3888,424,34,84378.05,1,4,4,9,Loyal
3889,376,25,54265.36,3,1,1,5,Hibernating
3890,385,39,75849.43,3,5,3,11,Loyal
3891,359,28,74470.89,5,2,3,10,Loyal
3892,383,35,87856.28,3,4,4,11,Loyal
3893,359,37,98698.48,5,5,5,15,Champion
3894,363,30,64468.05,5,3,2,10,Loyal
3895,534,31,74382.85,1,3,3,7,At Risk
3896,379,38,100183.6,3,5,5,13,Champion
3897,409,32,60366.42,2,4,1,7,At Risk
3898,418,31,94662.73,1,3,5,9,Loyal
3899,368,29,64384.6,4,2,2,8,At Risk
3900,365,29,75223.14,5,2,3,10,Loyal
3901,372,15,24227.13,4,1,1,6,At Risk
3902,364,36,92314.99,5,5,4,14,Champion
3903,363,32,71286.11,5,4,2,11,Loyal
3904,454,28,59061.25,1,2,1,4,Hibernating
3905,388,35,72062.32,3,4,3,10,Loyal
3906,381,28,92640.34,3,2,4,9,Loyal
3907,385,34,78764.55,3,4,3,10,Loyal
3908,368,33,77530.11,4,4,3,11,Loyal
3909,367,33,69737.02,4,4,2,10,Loyal
3910,369,28,102672.48,4,2,5,11,Loyal
3911,441,16,32384.76,1,1,1,3,Hibernating
3912,377,39,88801.06,3,5,4,12,Loyal
3913,486,29,67251.61,1,2,2,5,Hibernating
3914,369,29,67407.11,4,2,2,8,At Risk
3915,364,33,79351.35,5,4,3,12,Loyal
3916,368,32,83214.05,4,4,4,12,Loyal
3917,370,22,63173.86,4,1,2,7,At Risk
3918,459,35,93169.41,1,4,5,10,Loyal
3919,368,26,64340.29,4,2,2,8,At Risk
3920,385,28,72374.29,3,2,3,8,At Risk
3921,362,32,88872.04,5,4,4,13,Champion
3922,521,25,58651.13,1,1,1,3,Hibernating
3923,405,30,91204.82,2,3,4,9,Loyal
3924,398,31,89798.56,2,3,4,9,Loyal
3925,375,42,106904.35,4,5,5,14,Champion
3926,437,29,69697.75,1,2,2,5,Hibernating
3927,399,27,65057.4,2,2,2,6,At Risk
3928,445,24,55038.42,1,1,1,3,Hibernating
3929,374,23,61388.77,4,1,2,7,At Risk
3930,363,35,80545.42,5,4,3,12,Loyal
3931,368,36,76669.86,4,5,3,12,Loyal
3932,370,22,49299.47,4,1,1,6,At Risk
3933,372,19,53098.79,4,1,1,6,At Risk
3934,377,34,85168.36,3,4,4,11,Loyal
3935,362,29,73883.87,5,2,3,10,Loyal
3936,430,24,63771.01,1,1,2,4,Hibernating
3937,383,28,73995.28,3,2,3,8,At Risk
3938,415,32,90512.11,2,4,4,10,Loyal
3939,365,26,60696.08,5,2,1,8,At Risk
3940,379,30,75701.0,3,3,3,9,Loyal
3941,427,24,51130.62,1,1,1,3,Hibernating
3942,391,27,78452.06,2,2,3,7,At Risk
3943,385,35,77207.61,3,4,3,10,Loyal
3944,424,25,44801.72,1,1,1,3,Hibernating
3945,436,22,62638.4,1,1,2,4,Hibernating
3946,414,32,87682.48,2,4,4,10,Loyal
3947,406,37,75637.56,2,5,3,10,Loyal
3948,402,30,81347.9,2,3,4,9,Loyal
3949,381,28,83573.98,3,2,4,9,Loyal
3950,394,36,91152.85,2,5,4,11,Loyal
3951,375,35,94094.02,4,4,5,13,Champion
3952,390,33,77673.33,3,4,3,10,Loyal
3953,387,33,78571.9,3,4,3,10,Loyal
3954,378,29,74755.83,3,2,3,8,At Risk
3955,378,38,103228.56,3,5,5,13,Champion
3956,364,36,81586.01,5,5,4,14,Champion
3957,406,26,70039.45,2,2,2,6,At Risk
3958,363,33,82664.08,5,4,4,13,Champion
3959,378,29,71348.98,3,2,3,8,At Risk
3960,384,36,90546.82,3,5,4,12,Loyal
3961,386,33,83795.67,3,4,4,11,Loyal
3962,377,32,107082.38,3,4,5,12,Loyal
3963,379,39,91074.53,3,5,4,12,Loyal
3964,421,22,39803.81,1,1,1,3,Hibernating
3965,377,25,46429.01,3,1,1,5,Hibernating
3966,450,25,47399.66,1,1,1,3,Hibernating
3967,434,31,86593.72,1,3,4,8,At Risk
3968,536,23,60575.39,1,1,1,3,Hibernating
3969,385,27,44534.18,3,2,1,6,At Risk
3970,380,27,79063.57,3,2,3,8,At Risk
3971,370,39,83676.32,4,5,4,13,Champion
3972,429,20,46249.86,1,1,1,3,Hibernating
3973,399,31,65544.41,2,3,2,7,At Risk
3974,366,30,87953.93,4,3,4,11,Loyal
3975,372,29,65572.89,4,2,2,8,At Risk
3976,362,23,54428.7,5,1,1,7,At Risk
3977,369,28,73387.18,4,2,3,9,Loyal
3978,360,26,60816.82,5,2,1,8,At Risk
3979,382,34,98730.61,3,4,5,12,Loyal
3980,361,36,79666.11,5,5,3,13,Champion
3981,359,40,82995.4,5,5,4,14,Champion
3982,460,21,61411.01,1,1,2,4,Hibernating
3983,368,24,55766.62,4,1,1,6,At Risk
3984,410,27,72421.73,2,2,3,7,At Risk
3985,436,23,55181.26,1,1,1,3,Hibernating
3986,437,31,86744.21,1,3,4,8,At Risk
3987,381,24,55826.67,3,1,1,5,Hibernating
3988,365,22,58893.51,5,1,1,7,At Risk
3989,364,27,62203.88,5,2,2,9,Loyal
3990,398,40,95019.75,2,5,5,12,Loyal
3991,398,29,62238.45,2,2,2,6,At Risk
3992,399,27,64330.02,2,2,2,6,At Risk
3993,367,30,52181.29,4,3,1,8,At Risk
3994,387,29,98766.25,3,2,5,10,Loyal
3995,386,32,71608.61,3,4,3,10,Loyal
3996,362,33,95290.97,5,4,5,14,Champion
3997,375,25,62994.66,4,1,2,7,At Risk
3998,369,37,90112.84,4,5,4,13,Champion
3999,361,40,96468.39,5,5,5,15,Champion
4000,393,28,71918.48,2,2,3,7,At Risk
4001,363,29,77730.09,5,2,3,10,Loyal
4002,383,19,44947.83,3,1,1,5,Hibernating
4003,394,34,96801.67,2,4,5,11,Loyal
4004,364,35,94328.87,5,4,5,14,Champion
4005,366,28,59182.41,4,2,1,7,At Risk
4006,408,23,63484.19,2,1,2,5,Hibernating
4007,419,32,66298.22,1,4,2,7,At Risk
4008,364,30,93044.22,5,3,5,13,Champion
4009,372,30,74075.29,4,3,3,10,Loyal
4010,441,26,52603.13,1,2,1,4,Hibernating
4011,387,36,98167.84,3,5,5,13,Champion
4012,415,34,97819.42,2,4,5,11,Loyal
4013,406,34,80024.46,2,4,3,9,Loyal
4014,374,29,74145.62,4,2,3,9,Loyal
4015,365,26,69369.35,5,2,2,9,Loyal
4016,418,26,69709.19,1,2,2,5,Hibernating
4017,372,30,107017.99,4,3,5,12,Loyal
4018,367,36,109129.55,4,5,5,14,Champion
4019,451,27,67234.74,1,2,2,5,Hibernating
4020,381,28,71248.44,3,2,2,7,At Risk
4021,361,22,57404.09,5,1,1,7,At Risk
4022,421,26,73499.28,1,2,3,6,At Risk
4023,414,33,85101.15,2,4,4,10,Loyal
4024,411,33,54901.3,2,4,1,7,At Risk
4025,432,27,80138.52,1,2,3,6,At Risk
4026,404,24,73383.43,2,1,3,6,At Risk
4027,360,34,99397.93,5,4,5,14,Champion
4028,405,23,52349.27,2,1,1,4,Hibernating
4029,584,18,41523.93,1,1,1,3,Hibernating
4030,359,23,52839.9,5,1,1,7,At Risk
4031,440,29,52214.41,1,2,1,4,Hibernating
4032,402,32,79514.55,2,4,3,9,Loyal
4033,379,29,83448.37,3,2,4,9,Loyal
4034,360,30,68386.19,5,3,2,10,Loyal
4035,379,31,69750.16,3,3,2,8,At Risk
4036,361,32,77693.37,5,4,3,12,Loyal
4037,542,22,56488.31,1,1,1,3,Hibernating
4038,374,35,81810.98,4,4,4,12,Loyal
4039,400,29,70711.97,2,2,2,6,At Risk
4040,367,37,80981.08,4,5,4,13,Champion
4041,423,30,67009.96,1,3,2,6,At Risk
4042,395,26,56676.94,2,2,1,5,Hibernating
4043,371,31,79461.97,4,3,3,10,Loyal
4044,415,29,74336.73,2,2,3,7,At Risk
4045,362,40,115255.72,5,5,5,15,Champion
4046,386,32,91875.73,3,4,4,11,Loyal
4047,379,39,99882.33,3,5,5,13,Champion
4048,392,32,79708.13,2,4,3,9,Loyal
4049,371,27,71321.26,4,2,2,8,At Risk
4050,376,25,57086.47,3,1,1,5,Hibernating
4051,402,26,59478.64,2,2,1,5,Hibernating
4052,366,27,73435.83,4,2,3,9,Loyal
4053,372,24,59605.9,4,1,1,6,At Risk
4054,383,25,60604.83,3,1,1,5,Hibernating
4055,382,28,84347.07,3,2,4,9,Loyal
4056,363,32,78627.98,5,4,3,12,Loyal
4057,369,39,106346.49,4,5,5,14,Champion
4058,362,24,64587.72,5,1,2,8,At Risk
4059,461,20,39021.6,1,1,1,3,Hibernating
4060,367,23,55229.33,4,1,1,6,At Risk
4061,362,35,94687.43,5,4,5,14,Champion
4062,364,27,50328.32,5,2,1,8,At Risk
4063,390,31,88440.37,3,3,4,10,Loyal
4064,420,29,85525.16,1,2,4,7,At Risk
4065,363,34,94422.81,5,4,5,14,Champion
4066,369,32,65885.93,4,4,2,10,Loyal
4067,383,25,62292.91,3,1,2,6,At Risk
4068,361,35,86409.13,5,4,4,13,Champion
4069,373,29,73672.64,4,2,3,9,Loyal
4070,458,27,69962.25,1,2,2,5,Hibernating
4071,407,33,70487.47,2,4,2,8,At Risk
4072,392,34,98725.55,2,4,5,11,Loyal
4073,359,36,90602.91,5,5,4,14,Champion
4074,407,29,69062.03,2,2,2,6,At Risk
4075,365,32,63206.29,5,4,2,11,Loyal
4076,389,30,80741.75,3,3,3,9,Loyal
4077,365,35,90876.84,5,4,4,13,Champion
4078,575,21,58727.28,1,1,1,3,Hibernating
4079,365,34,89594.03,5,4,4,13,Champion
4080,414,35,92522.81,2,4,4,10,Loyal
4081,402,24,47756.92,2,1,1,4,Hibernating
4082,401,40,107866.34,2,5,5,12,Loyal
4083,371,18,44638.13,4,1,1,6,At Risk
4084,407,25,65783.13,2,1,2,5,Hibernating
4085,400,27,63011.97,2,2,2,6,At Risk
4086,368,33,92923.55,4,4,5,13,Champion
4087,438,30,96962.82,1,3,5,9,Loyal
4088,406,25,67301.59,2,1,2,5,Hibernating
4089,409,39,87144.28,2,5,4,11,Loyal
4090,404,25,62810.45,2,1,2,5,Hibernating
4091,394,34,87149.93,2,4,4,10,Loyal
4092,438,33,84474.25,1,4,4,9,Loyal
4093,438,25,61157.73,1,1,1,3,Hibernating
4094,473,30,86218.89,1,3,4,8,At Risk
4095,362,30,60683.49,5,3,1,9,Loyal
4096,392,32,67986.86,2,4,2,8,At Risk
4097,402,29,99413.62,2,2,5,9,Loyal
4098,360,26,66307.67,5,2,2,9,Loyal
4099,458,24,72415.86,1,1,3,5,Hibernating
4100,378,34,105167.81,3,4,5,12,Loyal
4101,377,35,78026.69,3,4,3,10,Loyal
4102,405,26,60096.15,2,2,1,5,Hibernating
4103,422,28,70202.17,1,2,2,5,Hibernating
4104,360,22,72602.99,5,1,3,9,Loyal
4105,404,24,43148.47,2,1,1,4,Hibernating
4106,437,24,61088.88,1,1,1,3,Hibernating
4107,370,28,60369.9,4,2,1,7,At Risk
4108,368,27,99653.06,4,2,5,11,Loyal
4109,369,20,46590.53,4,1,1,6,At Risk
4110,366,26,62556.53,4,2,2,8,At Risk
4111,514,28,84338.76,1,2,4,7,At Risk
4112,418,28,71952.94,1,2,3,6,At Risk
4113,481,22,31257.54,1,1,1,3,Hibernating
4114,397,32,102915.59,2,4,5,11,Loyal
4115,431,25,69757.02,1,1,2,4,Hibernating
4116,359,27,81204.44,5,2,4,11,Loyal
4117,362,24,61863.43,5,1,2,8,At Risk
4118,425,31,78472.58,1,3,3,7,At Risk
4119,384,30,71541.41,3,3,3,9,Loyal
4120,501,28,72742.71,1,2,3,6,At Risk
4121,509,24,62353.85,1,1,2,4,Hibernating
4122,362,24,50144.02,5,1,1,7,At Risk
4123,377,30,64418.27,3,3,2,8,At Risk
4124,363,36,80377.66,5,5,3,13,Champion
4125,363,36,73193.07,5,5,3,13,Champion
4126,376,35,112250.04,3,4,5,12,Loyal
4127,415,32,82399.94,2,4,4,10,Loyal
4128,373,29,60538.01,4,2,1,7,At Risk
4129,377,34,87935.58,3,4,4,11,Loyal
4130,366,23,56417.91,4,1,1,6,At Risk
4131,383,26,61583.13,3,2,2,7,At Risk
4132,394,33,98643.14,2,4,5,11,Loyal
4133,376,28,66760.37,3,2,2,7,At Risk
4134,380,20,47060.02,3,1,1,5,Hibernating
4135,396,34,92706.21,2,4,4,10,Loyal
4136,398,29,58648.79,2,2,1,5,Hibernating
4137,359,30,67259.69,5,3,2,10,Loyal
4138,362,24,37414.37,5,1,1,7,At Risk
4139,492,34,80780.68,1,4,3,8,At Risk
4140,379,39,103910.52,3,5,5,13,Champion
4141,369,23,63488.07,4,1,2,7,At Risk
4142,365,28,63519.02,5,2,2,9,Loyal
4143,367,35,91185.65,4,4,4,12,Loyal
4144,377,32,92111.14,3,4,4,11,Loyal
4145,402,32,77639.99,2,4,3,9,Loyal
4146,439,34,91776.03,1,4,4,9,Loyal
4147,431,22,73130.22,1,1,3,5,Hibernating
4148,397,27,77418.09,2,2,3,7,At Risk
4149,394,28,57729.09,2,2,1,5,Hibernating
4150,386,32,89928.85,3,4,4,11,Loyal
4151,359,31,87580.74,5,3,4,12,Loyal
4152,408,31,84765.63,2,3,4,9,Loyal
4153,384,28,68229.51,3,2,2,7,At Risk
4154,394,25,63000.99,2,1,2,5,Hibernating
4155,423,21,52758.47,1,1,1,3,Hibernating
4156,389,38,80485.76,3,5,3,11,Loyal
4157,471,27,66670.47,1,2,2,5,Hibernating
4158,406,31,64125.12,2,3,2,7,At Risk
4159,367,30,76284.79,4,3,3,10,Loyal
4160,362,30,105120.03,5,3,5,13,Champion
4161,366,29,74170.44,4,2,3,9,Loyal
4162,387,25,65026.45,3,1,2,6,At Risk
4163,379,21,43455.05,3,1,1,5,Hibernating
4164,433,26,45920.38,1,2,1,4,Hibernating
4165,360,28,80364.53,5,2,3,10,Loyal
4166,380,25,50703.41,3,1,1,5,Hibernating
4167,363,36,111727.24,5,5,5,15,Champion
4168,365,29,89732.38,5,2,4,11,Loyal
4169,564,26,69740.73,1,2,2,5,Hibernating
4170,393,31,81061.99,2,3,4,9,Loyal
4171,365,32,64027.52,5,4,2,11,Loyal
4172,397,31,78718.92,2,3,3,8,At Risk
4173,367,26,73942.47,4,2,3,9,Loyal
4174,406,34,62433.68,2,4,2,8,At Risk
4175,422,28,80627.22,1,2,3,6,At Risk
4176,432,34,97098.22,1,4,5,10,Loyal
4177,415,25,61070.56,2,1,1,4,Hibernating
4178,368,37,84295.78,4,5,4,13,Champion
4179,469,39,117646.53,1,5,5,11,Loyal
4180,416,28,65759.89,2,2,2,6,At Risk
4181,396,22,55755.35,2,1,1,4,Hibernating
4182,367,23,57718.17,4,1,1,6,At Risk
4183,384,19,38622.85,3,1,1,5,Hibernating
4184,383,38,94381.66,3,5,5,13,Champion
4185,447,30,87879.23,1,3,4,8,At Risk
4186,375,29,65870.47,4,2,2,8,At Risk
4187,439,30,60238.47,1,3,1,5,Hibernating
4188,366,36,94818.71,4,5,5,14,Champion
4189,421,35,93487.94,1,4,5,10,Loyal
4190,398,22,48162.61,2,1,1,4,Hibernating
4191,376,43,101604.07,3,5,5,13,Champion
4192,390,33,77740.5,3,4,3,10,Loyal
4193,383,32,92781.71,3,4,4,11,Loyal
4194,389,39,113621.57,3,5,5,13,Champion
4195,431,39,98187.09,1,5,5,11,Loyal
4196,389,36,94310.46,3,5,5,13,Champion
4197,371,25,48875.74,4,1,1,6,At Risk
4198,457,24,44317.93,1,1,1,3,Hibernating
4199,432,23,60828.79,1,1,1,3,Hibernating
4200,459,26,62537.79,1,2,2,5,Hibernating
4201,407,27,66119.35,2,2,2,6,At Risk
4202,362,22,58074.25,5,1,1,7,At Risk
4203,371,31,89439.87,4,3,4,11,Loyal
4204,383,39,117075.15,3,5,5,13,Champion
4205,380,36,88438.77,3,5,4,12,Loyal
4206,361,26,74751.85,5,2,3,10,Loyal
4207,378,26,72616.47,3,2,3,8,At Risk
4208,364,22,58190.45,5,1,1,7,At Risk
4209,377,41,113868.61,3,5,5,13,Champion
4210,373,31,74823.33,4,3,3,10,Loyal
4211,364,31,81973.09,5,3,4,12,Loyal
4212,377,29,77027.58,3,2,3,8,At Risk
4213,375,34,78652.44,4,4,3,11,Loyal
4214,370,30,63211.83,4,3,2,9,Loyal
4215,370,26,87933.1,4,2,4,10,Loyal
4216,433,30,73102.53,1,3,3,7,At Risk
4217,388,28,68721.7,3,2,2,7,At Risk
4218,402,30,64079.89,2,3,2,7,At Risk
4219,447,24,55466.17,1,1,1,3,Hibernating
4220,422,33,83877.8,1,4,4,9,Loyal
4221,390,37,83392.09,3,5,4,12,Loyal
4222,360,34,100071.37,5,4,5,14,Champion
4223,390,29,68869.25,3,2,2,7,At Risk
4224,393,41,85356.59,2,5,4,11,Loyal
4225,370,34,90694.18,4,4,4,12,Loyal
4226,438,22,60540.9,1,1,1,3,Hibernating
4227,437,26,80560.36,1,2,3,6,At Risk
4228,405,33,82886.82,2,4,4,10,Loyal
4229,371,35,114354.37,4,4,5,13,Champion
4230,362,26,78528.54,5,2,3,10,Loyal
4231,405,31,90542.24,2,3,4,9,Loyal
4232,363,32,66701.55,5,4,2,11,Loyal
4233,411,34,109821.44,2,4,5,11,Loyal
4234,363,38,101080.48,5,5,5,15,Champion
4235,368,33,90421.7,4,4,4,12,Loyal
4236,374,33,60999.7,4,4,1,9,Loyal
4237,383,33,78361.32,3,4,3,10,Loyal
4238,374,26,59578.07,4,2,1,7,At Risk
4239,359,31,89923.58,5,3,4,12,Loyal
4240,423,25,63595.3,1,1,2,4,Hibernating
4241,397,30,85947.01,2,3,4,9,Loyal
4242,404,33,76160.39,2,4,3,9,Loyal
4243,375,19,50726.82,4,1,1,6,At Risk
4244,363,36,89874.32,5,5,4,14,Champion
4245,383,28,56533.89,3,2,1,6,At Risk
4246,371,28,72256.09,4,2,3,9,Loyal
4247,454,30,92005.45,1,3,4,8,At Risk
4248,389,31,62996.22,3,3,2,8,At Risk
4249,423,30,73184.68,1,3,3,7,At Risk
4250,460,21,63109.92,1,1,2,4,Hibernating
4251,376,19,38865.64,3,1,1,5,Hibernating
4252,365,37,93052.12,5,5,5,15,Champion
4253,384,31,89738.51,3,3,4,10,Loyal
4254,368,31,74301.57,4,3,3,10,Loyal
4255,399,24,47540.02,2,1,1,4,Hibernating
4256,375,33,97788.96,4,4,5,13,Champion
4257,390,24,52555.28,3,1,1,5,Hibernating
4258,426,27,54728.73,1,2,1,4,Hibernating
4259,429,26,50766.76,1,2,1,4,Hibernating
4260,411,22,59889.42,2,1,1,4,Hibernating
4261,371,39,101607.72,4,5,5,14,Champion
4262,461,28,64516.46,1,2,2,5,Hibernating
4263,379,26,35880.6,3,2,1,6,At Risk
4264,386,26,72220.41,3,2,3,8,At Risk
4265,412,27,54771.23,2,2,1,5,Hibernating
4266,385,43,117066.88,3,5,5,13,Champion
4267,502,28,64369.53,1,2,2,5,Hibernating
4268,547,21,34813.71,1,1,1,3,Hibernating
4269,412,29,67089.13,2,2,2,6,At Risk
4270,384,25,46638.44,3,1,1,5,Hibernating
4271,372,39,82080.07,4,5,4,13,Champion
4272,435,32,87439.48,1,4,4,9,Loyal
4273,366,38,88291.37,4,5,4,13,Champion
4274,420,25,70500.69,1,1,2,4,Hibernating
4275,370,27,66099.28,4,2,2,8,At Risk
4276,406,23,64430.25,2,1,2,5,Hibernating
4277,363,34,78297.28,5,4,3,12,Loyal
4278,362,26,52065.5,5,2,1,8,At Risk
4279,367,28,69865.65,4,2,2,8,At Risk
4280,443,14,52724.06,1,1,1,3,Hibernating
4281,366,28,86558.65,4,2,4,10,Loyal
4282,385,30,95333.67,3,3,5,11,Loyal
4283,362,39,106483.35,5,5,5,15,Champion
4284,414,39,88262.84,2,5,4,11,Loyal
4285,359,24,86338.55,5,1,4,10,Loyal
4286,372,31,89496.23,4,3,4,11,Loyal
4287,378,30,86791.45,3,3,4,10,Loyal
4288,365,32,89839.32,5,4,4,13,Champion
4289,360,25,60509.43,5,1,1,7,At Risk
4290,418,24,41090.01,1,1,1,3,Hibernating
4291,365,41,91569.24,5,5,4,14,Champion
4292,360,23,48412.14,5,1,1,7,At Risk
4293,403,44,101410.71,2,5,5,12,Loyal
4294,401,35,76413.63,2,4,3,9,Loyal
4295,389,29,68157.7,3,2,2,7,At Risk
4296,431,38,103584.03,1,5,5,11,Loyal
4297,450,35,108751.05,1,4,5,10,Loyal
4298,374,33,90044.16,4,4,4,12,Loyal
4299,365,38,104457.05,5,5,5,15,Champion
4300,369,27,54673.63,4,2,1,7,At Risk
4301,420,25,59930.28,1,1,1,3,Hibernating
4302,366,30,73693.89,4,3,3,10,Loyal
4303,444,35,106206.0,1,4,5,10,Loyal
4304,362,32,58888.39,5,4,1,10,Loyal
4305,386,24,49193.14,3,1,1,5,Hibernating
4306,379,26,71700.98,3,2,3,8,At Risk
4307,386,28,65178.26,3,2,2,7,At Risk
4308,384,34,103307.68,3,4,5,12,Loyal
4309,381,32,73647.29,3,4,3,10,Loyal
4310,392,28,76770.13,2,2,3,7,At Risk
4311,415,29,75037.08,2,2,3,7,At Risk
4312,402,30,74151.59,2,3,3,8,At Risk
4313,382,21,50810.96,3,1,1,5,Hibernating
4314,384,30,67802.3,3,3,2,8,At Risk
4315,383,28,74848.36,3,2,3,8,At Risk
4316,367,24,68097.59,4,1,2,7,At Risk
4317,440,33,75996.0,1,4,3,8,At Risk
4318,396,19,50831.35,2,1,1,4,Hibernating
4319,409,31,74132.57,2,3,3,8,At Risk
4320,366,31,86448.95,4,3,4,11,Loyal
4321,370,34,81071.08,4,4,4,12,Loyal
4322,371,28,70143.77,4,2,2,8,At Risk
4323,433,31,81768.96,1,3,4,8,At Risk
4324,366,30,86534.46,4,3,4,11,Loyal
4325,382,31,97728.61,3,3,5,11,Loyal
4326,368,22,54207.96,4,1,1,6,At Risk
4327,424,27,58929.93,1,2,1,4,Hibernating
4328,385,33,70993.13,3,4,2,9,Loyal
4329,685,17,48471.73,1,1,1,3,Hibernating
4330,362,40,130547.17,5,5,5,15,Champion
4331,365,33,85803.25,5,4,4,13,Champion
4332,360,27,80096.15,5,2,3,10,Loyal
4333,389,31,92855.13,3,3,5,11,Loyal
4334,360,32,76970.2,5,4,3,12,Loyal
4335,492,20,45467.63,1,1,1,3,Hibernating
